,estimator,min_score,mean_score,max_score,std_score,C,alpha,gamma,kernel,lambda,learning_rate,max_depth,min_samples_leaf,min_samples_split,n_estimators,n_jobs,n_neighbors,penalty,subsample
1003,XGBoost,0.9706465265553677,0.9888164855143787,0.9981118144164235,0.012849249091125153,,0.8999999999999999,0.3,,0.3,0.7000000000000001,3,,,100,4,,,0.5
1012,XGBoost,0.9706465265553677,0.9888164855143787,0.9981118144164235,0.012849249091125153,,0.8999999999999999,0.3,,0.6,0.7000000000000001,3,,,100,4,,,0.5
749,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.3,0.6,,0.3,0.4,3,,,125,4,,,0.5
614,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.0,0.6,,0.6,0.4,3,,,125,4,,,0.5
1037,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.8999999999999999,0.6,,0.3,0.4,3,,,125,4,,,0.5
1028,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.8999999999999999,0.6,,0.0,0.4,3,,,125,4,,,0.5
605,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.0,0.6,,0.3,0.4,3,,,125,4,,,0.5
623,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.0,0.6,,0.8999999999999999,0.4,3,,,125,4,,,0.5
1055,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.8999999999999999,0.6,,0.8999999999999999,0.4,3,,,125,4,,,0.5
1046,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.8999999999999999,0.6,,0.6,0.4,3,,,125,4,,,0.5
758,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.3,0.6,,0.6,0.4,3,,,125,4,,,0.5
596,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.0,0.6,,0.0,0.4,3,,,125,4,,,0.5
902,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.6,0.6,,0.6,0.4,3,,,125,4,,,0.5
767,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.3,0.6,,0.8999999999999999,0.4,3,,,125,4,,,0.5
740,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.3,0.6,,0.0,0.4,3,,,125,4,,,0.5
911,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.6,0.6,,0.8999999999999999,0.4,3,,,125,4,,,0.5
893,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.6,0.6,,0.3,0.4,3,,,125,4,,,0.5
884,XGBoost,0.9707767076469948,0.9887883981879186,0.9981752454335231,0.01273998716931763,,0.6,0.6,,0.0,0.4,3,,,125,4,,,0.5
717,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.3,0.3,,0.3,0.7000000000000001,3,,,150,4,,,0.5
1005,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.8999999999999999,0.3,,0.3,0.7000000000000001,3,,,150,4,,,0.5
996,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.8999999999999999,0.3,,0.0,0.7000000000000001,3,,,150,4,,,0.5
735,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.3,0.3,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
1023,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.8999999999999999,0.3,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
726,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.3,0.3,,0.6,0.7000000000000001,3,,,150,4,,,0.5
870,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.6,0.3,,0.6,0.7000000000000001,3,,,150,4,,,0.5
582,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.0,0.3,,0.6,0.7000000000000001,3,,,150,4,,,0.5
852,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.6,0.3,,0.0,0.7000000000000001,3,,,150,4,,,0.5
1014,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.8999999999999999,0.3,,0.6,0.7000000000000001,3,,,150,4,,,0.5
564,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.0,0.3,,0.0,0.7000000000000001,3,,,150,4,,,0.5
591,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.0,0.3,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
879,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.6,0.3,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
861,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.6,0.3,,0.3,0.7000000000000001,3,,,150,4,,,0.5
708,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.3,0.3,,0.0,0.7000000000000001,3,,,150,4,,,0.5
573,XGBoost,0.9701405344262739,0.9887320917790139,0.9983811180328818,0.013149379895421514,,0.0,0.3,,0.3,0.7000000000000001,3,,,150,4,,,0.5
645,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.0,0.8999999999999999,,0.3,0.7000000000000001,3,,,150,4,,,0.5
636,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.0,0.8999999999999999,,0.0,0.7000000000000001,3,,,150,4,,,0.5
780,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.3,0.8999999999999999,,0.0,0.7000000000000001,3,,,150,4,,,0.5
663,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.0,0.8999999999999999,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
798,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.3,0.8999999999999999,,0.6,0.7000000000000001,3,,,150,4,,,0.5
807,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.3,0.8999999999999999,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
654,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.0,0.8999999999999999,,0.6,0.7000000000000001,3,,,150,4,,,0.5
1095,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.8999999999999999,0.8999999999999999,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
789,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.3,0.8999999999999999,,0.3,0.7000000000000001,3,,,150,4,,,0.5
924,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.6,0.8999999999999999,,0.0,0.7000000000000001,3,,,150,4,,,0.5
933,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.6,0.8999999999999999,,0.3,0.7000000000000001,3,,,150,4,,,0.5
1077,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.8999999999999999,0.8999999999999999,,0.3,0.7000000000000001,3,,,150,4,,,0.5
1086,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.8999999999999999,0.8999999999999999,,0.6,0.7000000000000001,3,,,150,4,,,0.5
1068,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.8999999999999999,0.8999999999999999,,0.0,0.7000000000000001,3,,,150,4,,,0.5
951,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.6,0.8999999999999999,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
942,XGBoost,0.9700133183132459,0.9887244205900219,0.9986634046060563,0.013239320355962286,,0.6,0.8999999999999999,,0.6,0.7000000000000001,3,,,150,4,,,0.5
632,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.0,0.8999999999999999,,0.0,0.4,3,,,125,4,,,0.5
659,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.0,0.8999999999999999,,0.8999999999999999,0.4,3,,,125,4,,,0.5
929,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.6,0.8999999999999999,,0.3,0.4,3,,,125,4,,,0.5
650,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.0,0.8999999999999999,,0.6,0.4,3,,,125,4,,,0.5
1073,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.8999999999999999,0.8999999999999999,,0.3,0.4,3,,,125,4,,,0.5
938,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.6,0.8999999999999999,,0.6,0.4,3,,,125,4,,,0.5
776,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.3,0.8999999999999999,,0.0,0.4,3,,,125,4,,,0.5
947,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.6,0.8999999999999999,,0.8999999999999999,0.4,3,,,125,4,,,0.5
1091,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.8999999999999999,0.8999999999999999,,0.8999999999999999,0.4,3,,,125,4,,,0.5
1082,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.8999999999999999,0.8999999999999999,,0.6,0.4,3,,,125,4,,,0.5
1064,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.8999999999999999,0.8999999999999999,,0.0,0.4,3,,,125,4,,,0.5
785,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.3,0.8999999999999999,,0.3,0.4,3,,,125,4,,,0.5
794,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.3,0.8999999999999999,,0.6,0.4,3,,,125,4,,,0.5
641,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.0,0.8999999999999999,,0.3,0.4,3,,,125,4,,,0.5
803,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.3,0.8999999999999999,,0.8999999999999999,0.4,3,,,125,4,,,0.5
920,XGBoost,0.9705641557436546,0.9887236373713142,0.9983018292615072,0.012847140621282432,,0.6,0.8999999999999999,,0.0,0.4,3,,,125,4,,,0.5
301,GradientBoosting,0.9715213805533354,0.9886654144573231,0.9976409040292422,0.012127137997918608,,,,,,0.36666666666666664,3,,,140,,,,
730,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.3,0.3,,0.8999999999999999,0.4,3,,,100,4,,,0.5
559,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.0,0.3,,0.0,0.4,3,,,100,4,,,0.5
712,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.3,0.3,,0.3,0.4,3,,,100,4,,,0.5
721,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.3,0.3,,0.6,0.4,3,,,100,4,,,0.5
703,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.3,0.3,,0.0,0.4,3,,,100,4,,,0.5
1018,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.8999999999999999,0.3,,0.8999999999999999,0.4,3,,,100,4,,,0.5
568,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.0,0.3,,0.3,0.4,3,,,100,4,,,0.5
586,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.0,0.3,,0.8999999999999999,0.4,3,,,100,4,,,0.5
1009,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.8999999999999999,0.3,,0.6,0.4,3,,,100,4,,,0.5
577,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.0,0.3,,0.6,0.4,3,,,100,4,,,0.5
991,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.8999999999999999,0.3,,0.0,0.4,3,,,100,4,,,0.5
874,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.6,0.3,,0.8999999999999999,0.4,3,,,100,4,,,0.5
1000,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.8999999999999999,0.3,,0.3,0.4,3,,,100,4,,,0.5
865,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.6,0.3,,0.6,0.4,3,,,100,4,,,0.5
847,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.6,0.3,,0.0,0.4,3,,,100,4,,,0.5
856,XGBoost,0.9713304174004216,0.9885724972000736,0.9978053239025135,0.012202220288538387,,0.6,0.3,,0.3,0.4,3,,,100,4,,,0.5
627,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.0,0.6,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
1032,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.8999999999999999,0.6,,0.0,0.7000000000000001,3,,,150,4,,,0.5
888,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.6,0.6,,0.0,0.7000000000000001,3,,,150,4,,,0.5
600,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.0,0.6,,0.0,0.7000000000000001,3,,,150,4,,,0.5
618,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.0,0.6,,0.6,0.7000000000000001,3,,,150,4,,,0.5
915,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.6,0.6,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
744,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.3,0.6,,0.0,0.7000000000000001,3,,,150,4,,,0.5
897,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.6,0.6,,0.3,0.7000000000000001,3,,,150,4,,,0.5
906,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.6,0.6,,0.6,0.7000000000000001,3,,,150,4,,,0.5
753,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.3,0.6,,0.3,0.7000000000000001,3,,,150,4,,,0.5
609,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.0,0.6,,0.3,0.7000000000000001,3,,,150,4,,,0.5
1041,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.8999999999999999,0.6,,0.3,0.7000000000000001,3,,,150,4,,,0.5
762,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.3,0.6,,0.6,0.7000000000000001,3,,,150,4,,,0.5
1050,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.8999999999999999,0.6,,0.6,0.7000000000000001,3,,,150,4,,,0.5
771,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.3,0.6,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
1059,XGBoost,0.9693813145936803,0.9885444406922788,0.9985143788100341,0.013554086384971123,,0.8999999999999999,0.6,,0.8999999999999999,0.7000000000000001,3,,,150,4,,,0.5
541,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.0,0.0,,0.6,0.4,3,,,100,4,,,0.5
820,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.6,0.0,,0.3,0.4,3,,,100,4,,,0.5
811,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.6,0.0,,0.0,0.4,3,,,100,4,,,0.5
550,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.0,0.0,,0.8999999999999999,0.4,3,,,100,4,,,0.5
685,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.3,0.0,,0.6,0.4,3,,,100,4,,,0.5
964,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.8999999999999999,0.0,,0.3,0.4,3,,,100,4,,,0.5
838,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.6,0.0,,0.8999999999999999,0.4,3,,,100,4,,,0.5
667,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.3,0.0,,0.0,0.4,3,,,100,4,,,0.5
676,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.3,0.0,,0.3,0.4,3,,,100,4,,,0.5
982,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.8999999999999999,0.0,,0.8999999999999999,0.4,3,,,100,4,,,0.5
973,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.8999999999999999,0.0,,0.6,0.4,3,,,100,4,,,0.5
523,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.0,0.0,,0.0,0.4,3,,,100,4,,,0.5
532,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.0,0.0,,0.3,0.4,3,,,100,4,,,0.5
955,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.8999999999999999,0.0,,0.0,0.4,3,,,100,4,,,0.5
694,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.3,0.0,,0.8999999999999999,0.4,3,,,100,4,,,0.5
829,XGBoost,0.9706125219570563,0.9885396101162757,0.9979326496137385,0.012681215339108867,,0.6,0.0,,0.6,0.4,3,,,100,4,,,0.5
271,GradientBoosting,0.9716572136354178,0.9884750395998353,0.9974307656012481,0.011900376943751172,,,,,,0.2611111111111111,3,,,140,,,,
914,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.6,0.6,,0.8999999999999999,0.7000000000000001,3,,,125,4,,,0.5
743,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.3,0.6,,0.0,0.7000000000000001,3,,,125,4,,,0.5
752,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.3,0.6,,0.3,0.7000000000000001,3,,,125,4,,,0.5
1058,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.8999999999999999,0.6,,0.8999999999999999,0.7000000000000001,3,,,125,4,,,0.5
1049,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.8999999999999999,0.6,,0.6,0.7000000000000001,3,,,125,4,,,0.5
905,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.6,0.6,,0.6,0.7000000000000001,3,,,125,4,,,0.5
761,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.3,0.6,,0.6,0.7000000000000001,3,,,125,4,,,0.5
1040,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.8999999999999999,0.6,,0.3,0.7000000000000001,3,,,125,4,,,0.5
599,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.0,0.6,,0.0,0.7000000000000001,3,,,125,4,,,0.5
770,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.3,0.6,,0.8999999999999999,0.7000000000000001,3,,,125,4,,,0.5
626,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.0,0.6,,0.8999999999999999,0.7000000000000001,3,,,125,4,,,0.5
608,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.0,0.6,,0.3,0.7000000000000001,3,,,125,4,,,0.5
896,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.6,0.6,,0.3,0.7000000000000001,3,,,125,4,,,0.5
887,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.6,0.6,,0.0,0.7000000000000001,3,,,125,4,,,0.5
617,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.0,0.6,,0.6,0.7000000000000001,3,,,125,4,,,0.5
1031,XGBoost,0.9695297488348098,0.9884291914975775,0.9982414585127762,0.01336720212797686,,0.8999999999999999,0.6,,0.0,0.7000000000000001,3,,,125,4,,,0.5
300,GradientBoosting,0.9713461688492305,0.988412102805702,0.9973483238260996,0.012071928599786149,,,,,,0.36666666666666664,3,,,125,,,,
937,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.6,0.8999999999999999,,0.6,0.4,3,,,100,4,,,0.5
640,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.0,0.8999999999999999,,0.3,0.4,3,,,100,4,,,0.5
928,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.6,0.8999999999999999,,0.3,0.4,3,,,100,4,,,0.5
946,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.6,0.8999999999999999,,0.8999999999999999,0.4,3,,,100,4,,,0.5
1072,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.8999999999999999,0.8999999999999999,,0.3,0.4,3,,,100,4,,,0.5
775,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.3,0.8999999999999999,,0.0,0.4,3,,,100,4,,,0.5
919,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.6,0.8999999999999999,,0.0,0.4,3,,,100,4,,,0.5
649,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.0,0.8999999999999999,,0.6,0.4,3,,,100,4,,,0.5
1063,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.8999999999999999,0.8999999999999999,,0.0,0.4,3,,,100,4,,,0.5
802,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.3,0.8999999999999999,,0.8999999999999999,0.4,3,,,100,4,,,0.5
631,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.0,0.8999999999999999,,0.0,0.4,3,,,100,4,,,0.5
1081,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.8999999999999999,0.8999999999999999,,0.6,0.4,3,,,100,4,,,0.5
658,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.0,0.8999999999999999,,0.8999999999999999,0.4,3,,,100,4,,,0.5
1090,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.8999999999999999,0.8999999999999999,,0.8999999999999999,0.4,3,,,100,4,,,0.5
784,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.3,0.8999999999999999,,0.3,0.4,3,,,100,4,,,0.5
793,XGBoost,0.9701398858372052,0.9883317758514453,0.9979054781400394,0.012869522102954575,,0.3,0.8999999999999999,,0.6,0.4,3,,,100,4,,,0.5
757,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.3,0.6,,0.6,0.4,3,,,100,4,,,0.5
892,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.6,0.6,,0.3,0.4,3,,,100,4,,,0.5
1027,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.8999999999999999,0.6,,0.0,0.4,3,,,100,4,,,0.5
622,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.0,0.6,,0.8999999999999999,0.4,3,,,100,4,,,0.5
739,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.3,0.6,,0.0,0.4,3,,,100,4,,,0.5
910,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.6,0.6,,0.8999999999999999,0.4,3,,,100,4,,,0.5
1036,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.8999999999999999,0.6,,0.3,0.4,3,,,100,4,,,0.5
604,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.0,0.6,,0.3,0.4,3,,,100,4,,,0.5
748,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.3,0.6,,0.3,0.4,3,,,100,4,,,0.5
766,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.3,0.6,,0.8999999999999999,0.4,3,,,100,4,,,0.5
901,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.6,0.6,,0.6,0.4,3,,,100,4,,,0.5
595,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.0,0.6,,0.0,0.4,3,,,100,4,,,0.5
1045,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.8999999999999999,0.6,,0.6,0.4,3,,,100,4,,,0.5
613,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.0,0.6,,0.6,0.4,3,,,100,4,,,0.5
883,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.6,0.6,,0.0,0.4,3,,,100,4,,,0.5
1054,XGBoost,0.970115517419342,0.9882919536347581,0.9978664365344854,0.01285881224602484,,0.8999999999999999,0.6,,0.8999999999999999,0.4,3,,,100,4,,,0.5
331,GradientBoosting,0.971042165887217,0.9882053715207867,0.9972901787270916,0.012143171891308077,,,,,,0.4722222222222222,3,,,140,,,,
913,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.6,0.6,,0.8999999999999999,0.7000000000000001,3,,,100,4,,,0.5
742,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.3,0.6,,0.0,0.7000000000000001,3,,,100,4,,,0.5
1057,XGBoost,0.9689146084310278,0.9881984405985947,0.9981072703815729,0.013637469956532356,,0.8999999999999999,0.6,,0.8999999999999999,0.7000000000000001,3,,,100,4,,,0.5
